40, 0.622462
80, 0.564641
120, 0.584132
160, 0.550486
200, 0.563507
240, 0.540550
280, 0.555694
320, 0.442478
360, 0.547318
400, 0.500385
440, 0.522008
480, 0.452912
520, 0.440360
560, 0.493863
600, 0.472242
640, 0.372584
680, 0.464887
720, 0.473096
760, 0.484656
800, 0.409454
840, 0.468714
880, 0.459345
920, 0.479418
960, 0.371361
1000, 0.431354
