40, 2.041044
80, 1.868378
120, 1.869452
160, 1.971264
200, 1.995530
240, 1.928321
280, 1.986765
320, 1.677599
360, 1.795896
400, 1.829505
440, 1.770952
480, 1.744846
520, 1.530040
560, 1.775794
600, 1.314391
640, 1.519070
680, 1.399391
720, 1.711833
760, 1.677719
800, 1.477368
840, 1.565688
880, 1.577582
920, 1.484856
960, 1.475841
1000, 1.467370
