40, 2.686743
80, 2.740339
120, 2.250959
160, 2.052100
200, 2.300103
240, 1.893036
280, 1.994958
320, 1.841388
360, 2.130257
400, 1.981084
440, 2.047663
480, 1.795468
520, 1.906718
560, 1.920467
600, 1.869682
640, 1.422999
680, 1.859453
720, 1.864476
760, 1.851144
800, 1.700136
840, 1.613917
880, 1.857959
920, 1.833494
960, 1.576507
1000, 1.685903
1040, 1.600945
1080, 1.626129
1120, 1.424510
1160, 1.778990
1200, 1.604543
