40, 10.649509
80, 11.604846
120, 11.977002
160, 12.093709
200, 9.760470
240, 11.318387
280, 10.413094
320, 10.079457
360, 6.283769
400, 10.627638
440, 10.662925
480, 10.274273
520, 9.193744
560, 10.568270
600, 10.112346
640, 8.143063
680, 8.695678
720, 10.529363
760, 9.187684
800, 8.866672
840, 10.235082
880, 10.336968
920, 10.400225
960, 9.651467
1000, 9.265665
1040, 9.349360
1080, 9.799368
1120, 9.856133
1160, 9.899620
1200, 10.157920
