40, 7.699711
80, 9.454780
120, 9.134246
160, 5.622053
200, 6.924447
240, 7.028135
280, 7.415149
320, 4.676747
360, 6.629655
400, 4.957053
440, 6.405673
480, 4.005180
520, 4.432764
560, 4.661893
600, 4.426760
640, 2.663306
680, 4.190921
720, 4.442528
760, 4.419811
800, 3.682299
840, 4.219768
880, 3.938198
920, 3.939568
960, 2.606821
1000, 3.601610
1040, 3.581521
1080, 3.724690
1120, 3.081882
1160, 3.623981
1200, 3.483056
