40, 2.313936
80, 2.033267
120, 1.783119
160, 1.535442
200, 1.671907
240, 1.463791
280, 1.655054
320, 1.409712
360, 1.618966
400, 1.569145
440, 1.555622
480, 1.514293
520, 1.470239
560, 1.772862
600, 1.760574
640, 1.203563
680, 1.584504
720, 1.556669
760, 1.535746
800, 1.461979
840, 1.503915
880, 1.464677
920, 1.443224
960, 1.161633
1000, 1.095359
1040, 1.436346
1080, 1.447300
1120, 0.938487
1160, 1.369620
1200, 1.280429
