40, 4.511914
80, 5.862685
120, 5.994179
160, 5.224503
200, 5.169429
240, 4.796458
280, 4.548466
320, 3.626194
360, 4.878804
400, 4.372946
440, 4.249004
480, 3.649678
520, 4.184704
560, 3.447947
600, 3.849070
640, 2.535773
680, 3.609395
720, 3.084679
760, 3.099260
800, 2.743728
840, 2.726991
880, 2.534052
920, 2.825557
960, 2.170800
1000, 2.198201
1040, 2.338629
1080, 2.533671
1120, 1.908491
1160, 2.393282
1200, 2.113197
