40, 2.188895
80, 1.705175
120, 1.500718
160, 1.222328
200, 1.438691
240, 1.351992
280, 1.470763
320, 1.411387
360, 1.613366
400, 1.559396
440, 1.579230
480, 1.513649
520, 1.538172
560, 1.520242
600, 1.478651
640, 0.887245
680, 1.553344
720, 1.516190
760, 1.533641
800, 1.280990
840, 1.431156
880, 1.429129
920, 1.441280
960, 0.847680
1000, 1.058755
1040, 1.359564
1080, 1.399115
1120, 0.911899
1160, 1.393005
1200, 1.238498
