40, 2.651915
80, 4.452716
120, 5.086804
160, 5.461636
200, 6.506403
240, 7.599653
280, 8.381351
320, 7.662413
360, 10.915927
400, 9.907343
440, 11.162248
480, 11.393696
520, 11.478330
560, 11.192392
600, 11.585847
640, 11.757385
680, 11.777743
720, 11.514420
760, 11.638148
800, 11.726191
840, 11.866412
880, 11.933143
920, 12.282649
960, 12.023849
1000, 12.062676
1040, 11.339331
1080, 12.015446
1120, 12.674246
1160, 11.218092
1200, 11.975653
