40, 2.145935
80, 2.075519
120, 1.819245
160, 1.603501
200, 1.593200
240, 1.564310
280, 1.652484
320, 1.450157
360, 1.630346
400, 1.589539
440, 1.579406
480, 1.505914
520, 1.558551
560, 1.532888
600, 1.409582
640, 1.070983
680, 1.434431
720, 1.381843
760, 1.476740
800, 1.308751
840, 1.489041
880, 1.443362
920, 1.471348
960, 1.182679
1000, 1.264870
1040, 1.429397
1080, 1.432387
1120, 1.101467
1160, 1.373738
1200, 1.287754
