40, 4.706344
80, 7.961189
120, 10.026750
160, 9.312262
200, 9.389297
240, 10.539049
280, 11.296148
320, 10.659018
360, 11.378715
400, 11.369819
440, 11.511599
480, 11.952649
520, 12.034262
560, 12.098786
600, 12.094777
640, 12.179119
680, 12.557649
720, 12.434258
760, 11.858011
800, 12.826002
840, 12.994229
880, 12.521080
920, 13.573005
960, 12.820829
1000, 13.684079
1040, 12.528479
1080, 13.239955
1120, 13.227322
1160, 13.299671
1200, 13.435817
